id,repo,prNumber,provenance,evidence,language,changedLines,sizeBucket,emptyBody,nQuestions,realMean,syntheticMean,realPctExplicit,syntheticPctExplicit,gap
supabase_supabase__44629,supabase/supabase,44629,agent,agent-trailer,YAML,170,150-499,false,3,1,1,33.3333,33.3333,0
supabase_supabase__44655,supabase/supabase,44655,agent,agent-trailer,TypeScript,46,20-49,false,3,0.6667,1.3333,33.3333,33.3333,-0.6667
supabase_supabase__44662,supabase/supabase,44662,human,none,JSON,49,20-49,false,3,1.3333,1.6667,33.3333,66.6667,-0.3333
supabase_supabase__44702,supabase/supabase,44702,agent,agent-trailer,TypeScript,122,50-149,false,3,1,0.6667,33.3333,0,0.3333
supabase_supabase__44728,supabase/supabase,44728,agent,agent-trailer,TypeScript,109,50-149,false,3,1.3333,2,66.6667,100,-0.6667
supabase_supabase__44797,supabase/supabase,44797,agent,agent-trailer,TypeScript,131,50-149,false,3,1,2,0,100,-1
supabase_supabase__44857,supabase/supabase,44857,agent,agent-trailer,TypeScript,287,150-499,false,3,1,0.6667,33.3333,0,0.3333
supabase_supabase__44878,supabase/supabase,44878,agent,agent-trailer,JavaScript,51,50-149,false,3,1.6667,0.6667,66.6667,0,1
supabase_supabase__44965,supabase/supabase,44965,agent,agent-trailer,TypeScript,778,500+,false,3,1.3333,1,66.6667,0,0.3333
supabase_supabase__44973,supabase/supabase,44973,human,none,TypeScript,89,50-149,false,3,0.3333,1.6667,0,66.6667,-1.3333
supabase_supabase__44986,supabase/supabase,44986,agent,agent-trailer,TypeScript,435,150-499,false,4,0.2500,0.2500,0,0,0
supabase_supabase__45034,supabase/supabase,45034,human,none,TypeScript,386,150-499,false,3,1.3333,1.3333,66.6667,33.3333,0
supabase_supabase__45170,supabase/supabase,45170,agent,agent-trailer,TypeScript,338,150-499,false,4,0.7500,0.2500,25,0,0.5000
supabase_supabase__45219,supabase/supabase,45219,agent,agent-trailer,TypeScript,2096,500+,false,4,0.7500,1.2500,0,25,-0.5000
supabase_supabase__45274,supabase/supabase,45274,agent,agent-trailer,TypeScript,161,150-499,false,4,1.2500,1.2500,50,25,0
supabase_supabase__45294,supabase/supabase,45294,agent,agent-trailer,JSON,182,150-499,false,4,0.7500,1,25,25,-0.2500
supabase_supabase__45326,supabase/supabase,45326,agent,agent-trailer,TypeScript,292,150-499,false,3,1.6667,2,66.6667,100,-0.3333
supabase_supabase__45396,supabase/supabase,45396,agent,agent-trailer,TypeScript,806,500+,false,4,1.7500,0.7500,75,25,1
supabase_supabase__45467,supabase/supabase,45467,human,none,TypeScript,733,500+,false,3,1.3333,1.3333,33.3333,33.3333,0
supabase_supabase__45516,supabase/supabase,45516,agent,agent-trailer,TypeScript,96,50-149,false,3,1,1,33.3333,33.3333,0
supabase_supabase__45523,supabase/supabase,45523,agent,agent-trailer,TypeScript,274,150-499,false,3,1,1.3333,33.3333,33.3333,-0.3333
supabase_supabase__45658,supabase/supabase,45658,human,none,TypeScript,144,50-149,false,3,0.3333,2,0,100,-1.6667
supabase_supabase__45716,supabase/supabase,45716,agent,agent-trailer,YAML,150,150-499,false,3,1,1,33.3333,33.3333,0
supabase_supabase__45787,supabase/supabase,45787,agent,agent-trailer,TypeScript,26,20-49,false,2,1,2,0,100,-1
supabase_supabase__45833,supabase/supabase,45833,agent,agent-trailer,TypeScript,23,20-49,false,3,2,1.3333,100,66.6667,0.6667
supabase_supabase__45941,supabase/supabase,45941,human,none,Shell,95,50-149,true,3,0,1.3333,0,33.3333,-1.3333
supabase_supabase__46054,supabase/supabase,46054,agent,agent-trailer,TypeScript,59,50-149,false,3,0.6667,1,0,33.3333,-0.3333
supabase_supabase__46095,supabase/supabase,46095,agent,agent-trailer,TypeScript,210,150-499,false,3,1,1.3333,33.3333,33.3333,-0.3333
supabase_supabase__46138,supabase/supabase,46138,human,none,TypeScript,21,20-49,false,3,1,1.3333,0,33.3333,-0.3333
supabase_supabase__46147,supabase/supabase,46147,agent,agent-trailer,TypeScript,90,50-149,false,3,1,1,33.3333,33.3333,0
supabase_supabase__46150,supabase/supabase,46150,agent,agent-trailer,TypeScript,104,50-149,false,3,0.6667,1.6667,0,66.6667,-1
supabase_supabase__46168,supabase/supabase,46168,human,none,TypeScript,228,150-499,false,3,1.6667,2,66.6667,100,-0.3333
supabase_supabase__46198,supabase/supabase,46198,agent,agent-trailer,TypeScript,298,150-499,false,4,0.2500,0.5000,0,0,-0.2500
supabase_supabase__46232,supabase/supabase,46232,agent,agent-trailer,TypeScript,37,20-49,false,3,1.3333,0.6667,33.3333,33.3333,0.6667
supabase_supabase__46241,supabase/supabase,46241,agent,agent-trailer,TypeScript,260,150-499,false,3,0.6667,0.6667,33.3333,0,0
supabase_supabase__46242,supabase/supabase,46242,agent,agent-trailer,TypeScript,185,150-499,false,3,0.6667,1.3333,0,66.6667,-0.6667
supabase_supabase__46245,supabase/supabase,46245,agent,agent-trailer,TypeScript,28,20-49,false,3,1.3333,1.3333,33.3333,33.3333,0
supabase_supabase__46319,supabase/supabase,46319,agent,agent-trailer,TypeScript,705,500+,false,3,1.3333,2,66.6667,100,-0.6667
supabase_supabase__46359,supabase/supabase,46359,agent,agent-trailer,TypeScript,1197,500+,false,3,2,1,100,0,1
supabase_supabase__46371,supabase/supabase,46371,agent,agent-trailer,TypeScript,97,50-149,false,3,1.3333,2,33.3333,100,-0.6667
supabase_supabase__46382,supabase/supabase,46382,agent,agent-trailer,TypeScript,20,20-49,false,3,1.6667,1.6667,66.6667,66.6667,0
supabase_supabase__46499,supabase/supabase,46499,agent,agent-trailer,TypeScript,276,150-499,false,3,2,1.6667,100,66.6667,0.3333
supabase_supabase__46562,supabase/supabase,46562,human,none,TypeScript,112,50-149,false,3,0,2,0,100,-2
supabase_supabase__46614,supabase/supabase,46614,agent,agent-trailer,TypeScript,1274,500+,false,3,1.6667,0.6667,66.6667,33.3333,1
supabase_supabase__46673,supabase/supabase,46673,agent,agent-trailer,TypeScript,36,20-49,false,3,1.6667,1.6667,66.6667,66.6667,0
supabase_supabase__46720,supabase/supabase,46720,agent,agent-trailer,TypeScript,90,50-149,false,4,1.2500,1,25,25,0.2500
supabase_supabase__46729,supabase/supabase,46729,agent,agent-trailer,TypeScript,38,20-49,false,3,1.6667,1.6667,66.6667,66.6667,0
supabase_supabase__46771,supabase/supabase,46771,agent,agent-trailer,TypeScript,28,20-49,false,3,2,1,100,0,1
supabase_supabase__46803,supabase/supabase,46803,agent,agent-trailer,TypeScript,493,150-499,false,3,1,1,0,33.3333,0
supabase_supabase__46830,supabase/supabase,46830,agent,agent-trailer,TypeScript,198,150-499,false,3,1.6667,2,66.6667,100,-0.3333
supabase_supabase__46928,supabase/supabase,46928,agent,agent-trailer,TypeScript,50,50-149,false,3,1.6667,2,66.6667,100,-0.3333
supabase_supabase__46953,supabase/supabase,46953,agent,agent-trailer,TypeScript,28,20-49,false,2,2,2,100,100,0
supabase_supabase__46960,supabase/supabase,46960,agent,agent-trailer,TypeScript,120,50-149,false,3,2,1.6667,100,66.6667,0.3333
supabase_supabase__46967,supabase/supabase,46967,agent,agent-trailer,TypeScript,1306,500+,false,3,0.6667,1.3333,0,33.3333,-0.6667
supabase_supabase__46977,supabase/supabase,46977,human,none,TypeScript,720,500+,false,4,1.2500,1.7500,25,75,-0.5000
supabase_supabase__47002,supabase/supabase,47002,human,none,TypeScript,37,20-49,false,3,1.6667,2,66.6667,100,-0.3333
supabase_supabase__47007,supabase/supabase,47007,agent,agent-trailer,TypeScript,501,500+,false,3,0.3333,1.6667,0,66.6667,-1.3333
supabase_supabase__47024,supabase/supabase,47024,agent,agent-trailer,YAML,341,150-499,false,3,1.3333,1.3333,66.6667,33.3333,0
supabase_supabase__47028,supabase/supabase,47028,agent,agent-trailer,TypeScript,52,50-149,false,3,0.6667,1,0,33.3333,-0.3333
supabase_supabase__47088,supabase/supabase,47088,agent,agent-trailer,TypeScript,233,150-499,false,3,1,1.6667,33.3333,66.6667,-0.6667
supabase_supabase__47104,supabase/supabase,47104,human,none,TypeScript,145,50-149,false,3,2,1,100,0,1
supabase_supabase__47264,supabase/supabase,47264,agent,agent-trailer,TypeScript,1302,500+,false,4,1.2500,1.2500,50,50,0
supabase_supabase__47353,supabase/supabase,47353,agent,agent-trailer,TypeScript,36,20-49,false,3,1,2,0,100,-1
supabase_supabase__47363,supabase/supabase,47363,human,none,TypeScript,326,150-499,false,4,0.7500,1.7500,25,75,-1
supabase_supabase__47406,supabase/supabase,47406,human,none,TypeScript,712,500+,false,4,0.5000,0.2500,25,0,0.2500
supabase_supabase__47415,supabase/supabase,47415,agent,agent-footer,JSON,56,50-149,false,3,0.3333,0.3333,0,0,0
supabase_supabase__47419,supabase/supabase,47419,agent,agent-trailer,JSON,60,50-149,false,3,0.3333,0.6667,0,0,-0.3333
supabase_supabase__47421,supabase/supabase,47421,human,none,TypeScript,466,150-499,false,4,1.2500,0.7500,50,25,0.5000
supabase_supabase__47434,supabase/supabase,47434,agent,agent-trailer,TypeScript,56,50-149,false,3,2,1.6667,100,66.6667,0.3333
supabase_supabase__47436,supabase/supabase,47436,agent,agent-trailer,TypeScript,26,20-49,false,3,1.6667,2,66.6667,100,-0.3333
supabase_supabase__47489,supabase/supabase,47489,agent,agent-trailer,TypeScript,122,50-149,false,4,0.5000,1.7500,25,75,-1.2500
supabase_supabase__47494,supabase/supabase,47494,agent,agent-trailer,TypeScript,80,50-149,false,3,1.6667,2,66.6667,100,-0.3333
supabase_supabase__47502,supabase/supabase,47502,agent,agent-trailer,TypeScript,230,150-499,false,4,1.2500,2,50,100,-0.7500
supabase_supabase__47532,supabase/supabase,47532,human,none,TypeScript,30,20-49,true,3,0,1.6667,0,66.6667,-1.6667
supabase_supabase__47560,supabase/supabase,47560,agent,agent-trailer,TypeScript,225,150-499,false,3,1,1.6667,33.3333,66.6667,-0.6667
supabase_supabase__47583,supabase/supabase,47583,agent,agent-trailer,YAML,122,50-149,false,3,0.6667,0.6667,33.3333,33.3333,0
supabase_supabase__47631,supabase/supabase,47631,agent,agent-trailer,TypeScript,54,50-149,false,4,1.2500,2,25,100,-0.7500
supabase_supabase__47724,supabase/supabase,47724,human,none,JavaScript,123,50-149,false,3,1,1.6667,33.3333,66.6667,-0.6667
supabase_supabase__47864,supabase/supabase,47864,human,none,Other,138,50-149,false,3,1,0.6667,33.3333,0,0.3333
supabase_supabase__47880,supabase/supabase,47880,human,none,TypeScript,1814,500+,false,4,0.5000,0.7500,0,0,-0.2500
supabase_supabase__48008,supabase/supabase,48008,human,none,TypeScript,250,150-499,false,3,1.6667,2,66.6667,100,-0.3333
supabase_supabase__48037,supabase/supabase,48037,agent,agent-trailer,JSON,91,50-149,false,3,1.6667,1.3333,66.6667,33.3333,0.3333
supabase_supabase__48099,supabase/supabase,48099,agent,agent-trailer,TypeScript,95,50-149,false,4,1,1.7500,0,75,-0.7500
supabase_supabase__48140,supabase/supabase,48140,human,none,TypeScript,572,500+,false,3,1,1.6667,33.3333,66.6667,-0.6667
supabase_supabase__48141,supabase/supabase,48141,human,none,TypeScript,38,20-49,false,3,1,2,0,100,-1
supabase_supabase__48142,supabase/supabase,48142,agent,bot-author,TypeScript,457,150-499,false,3,1.6667,0.3333,66.6667,0,1.3333
supabase_supabase__48148,supabase/supabase,48148,agent,agent-trailer,TypeScript,1484,500+,false,4,2,1,100,0,1
supabase_supabase__48170,supabase/supabase,48170,human,none,TypeScript,358,150-499,false,3,0.3333,0.6667,0,0,-0.3333
supabase_supabase__48226,supabase/supabase,48226,agent,agent-trailer,JavaScript,149,50-149,false,3,1.3333,1,66.6667,33.3333,0.3333
supabase_supabase__48249,supabase/supabase,48249,agent,agent-trailer,TypeScript,341,150-499,false,4,1,2,25,100,-1
supabase_supabase__48269,supabase/supabase,48269,agent,bot-author,TypeScript,402,150-499,false,3,1.3333,1.3333,33.3333,33.3333,0
supabase_supabase__48290,supabase/supabase,48290,human,none,TypeScript,224,150-499,false,3,1.3333,1.3333,66.6667,33.3333,0
supabase_supabase__48320,supabase/supabase,48320,agent,agent-trailer,TypeScript,1078,500+,false,3,2,1,100,0,1
